time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-05-04 05:58:32.589 UTC,12538,5389226,2432,2230640,320,0,7638,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3798,90,0,0,0,0,0,0,0,0,0,0,0,0,0,88721147901154,10334,20000334,88721147843183,45,0,1125,1395,0,0,10,NaN,0,0,0,0,90,111735,0,90,0,1395,0,1395,0,105390,108990,0,0,0,108810,1080,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,897,45,270,45,0,0,3,135,0,0,0,90,1,184320,90,4519043,181,0,0,942829568,630,765049299,453,363,0,0,0,2,125,68,1750,128111080,2,0,0,0,0,0,0,115185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 05:59:32.592 UTC,1178,5381538,1912,2234312,320,0,7676,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3834,90,0,0,0,0,0,0,0,0,0,0,0,0,0,89116284908891,10380,20000271,89116284850920,46,0,1150,1426,0,0,7,NaN,0,0,0,0,92,111796,0,91,0,1426,0,1426,0,105394,108996,0,0,0,108812,1099,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,46,904,46,273,46,0,0,3,137,0,0,0,90,0,186368,91,4422579,182,0,0,955109376,637,768662056,455,364,0,0,0,0,0,68,1592,346942360,2,0,0,0,0,0,0,115254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:00:32.600 UTC,13370,5397842,2640,2238424,320,0,7766,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3844,92,0,0,0,0,0,0,0,0,0,0,0,0,0,89502831979269,10425,20000377,89502831921298,45,0,1125,1395,0,0,8,NaN,0,0,0,0,90,114218,0,92,0,1426,0,1426,0,107732,111412,0,0,0,111228,1104,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,957,45,276,45,0,0,3,137,0,0,0,92,2,188416,92,4519960,184,0,0,967415808,644,774193963,457,366,0,0,0,0,0,68,1608,383338720,2,0,0,0,0,0,0,117658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:01:32.606 UTC,1178,5388554,1912,2241328,320,0,7661,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3824,90,0,0,0,0,0,0,0,0,0,0,0,0,0,89897968984885,10471,20000327,89897968926914,46,0,1150,1426,0,0,7,NaN,0,0,0,0,92,111735,0,90,0,1395,0,1395,0,105390,108990,0,0,0,108810,1080,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,46,905,46,270,46,0,0,3,136,0,0,0,90,0,184320,90,4421700,180,0,0,947875840,630,767095836,453,362,0,0,0,0,0,68,1634,149510760,1,0,0,0,0,0,0,115235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:02:32.613 UTC,1178,5392162,1912,2244936,320,0,7629,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3792,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90284516056174,10516,20000288,90284515998203,45,0,1125,1395,0,0,7,NaN,0,0,0,0,90,111735,0,90,0,1395,0,1395,0,105390,108990,0,0,0,108810,1080,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,935,45,270,45,0,0,3,135,0,0,0,90,0,184320,90,4421700,180,0,0,949549056,630,764129239,450,360,0,0,0,0,0,67,1607,312701728,2,0,0,0,0,0,0,115167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:03:32.618 UTC,12074,5407178,2432,2249056,320,0,7742,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3828,92,0,0,0,0,0,0,0,0,0,0,0,0,0,90671063127028,10561,20000356,90671063069057,45,0,1125,1395,0,0,12,NaN,0,0,0,0,90,114157,0,91,0,1395,0,1395,0,107728,111406,0,0,0,111226,1085,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,956,45,273,45,0,0,3,136,0,0,0,92,1,186368,91,4421738,181,0,0,961660928,637,767532589,452,361,0,0,0,0,0,68,1650,104496352,2,0,0,0,0,0,0,117627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:04:32.623 UTC,12538,5411178,2432,2252592,320,0,7631,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3793,90,0,0,0,0,0,0,0,0,0,0,0,0,0,91057610197991,10606,20000342,91057610140020,45,0,1125,1395,0,0,12,NaN,0,0,0,0,90,111735,0,90,0,1395,0,1395,0,105390,108990,0,0,0,108810,1080,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,994,45,270,45,0,0,3,135,0,0,0,90,1,184320,90,4519043,181,0,0,952794112,630,768834294,451,361,0,0,0,0,0,67,1700,370145432,2,0,0,0,0,0,0,115170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:05:32.631 UTC,12074,5414218,2432,2256096,320,0,7625,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3790,90,0,0,0,0,0,0,0,0,0,0,0,0,0,91444157268555,10651,20000387,91444157210584,45,0,1125,1395,0,0,12,NaN,0,0,0,0,90,111735,0,90,0,1395,0,1395,0,105390,108990,0,0,0,108810,1080,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,939,45,270,45,0,0,3,135,0,0,0,90,1,184320,90,4324357,179,0,0,954332160,630,765846344,449,359,0,0,0,0,0,67,1566,669554992,2,0,0,0,0,0,0,115157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:06:32.635 UTC,12074,5418074,2432,2259952,320,0,7629,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3792,90,0,0,0,0,0,0,0,0,0,0,0,0,0,91830704340707,10696,20000394,91830704282736,45,0,1125,1395,0,0,12,NaN,0,0,0,0,90,111735,0,90,0,1395,0,1395,0,105390,108990,0,0,0,108810,1080,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,965,45,270,45,0,0,3,135,0,0,0,90,1,184320,90,4421700,180,0,0,955999232,630,769307265,450,360,0,0,0,0,0,68,1549,424543224,1,0,0,0,0,0,0,115167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:07:32.644 UTC,13370,5423706,2640,2264288,320,0,7487,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3726,88,0,0,0,0,0,0,0,0,0,0,0,0,0,92208661478998,10740,20000326,92208661421027,44,0,1100,1364,0,0,7,NaN,0,0,0,0,88,109313,0,89,0,1395,0,1395,0,103052,106574,0,0,0,106394,1075,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,989,44,267,44,0,0,3,133,0,0,0,88,2,182272,89,4421662,179,0,0,947165184,623,766423940,446,358,0,0,0,0,0,68,1745,213784992,1,0,0,0,0,0,0,112643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:08:32.652 UTC,13370,5427266,2640,2267848,320,0,7626,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3790,90,0,0,0,0,0,0,0,0,0,0,0,0,0,92595208549980,10785,20000284,92595208492009,45,0,1125,1395,0,0,8,NaN,0,0,0,0,90,111735,0,90,0,1395,0,1395,0,105390,108990,0,0,0,108810,1080,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,958,45,270,45,0,0,3,135,0,0,0,90,2,184320,90,4421700,180,0,0,959516672,630,769998790,449,359,0,0,0,0,0,68,1699,118903960,2,0,0,0,0,0,0,115163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:09:31.975 UTC,12538,5429938,2432,2271352,320,0,7614,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3782,90,0,0,0,0,0,0,0,0,0,0,0,0,0,92981755621473,10830,20000314,92981755563502,45,0,1125,1395,0,0,10,NaN,0,0,0,0,90,111674,0,89,0,1364,0,1364,0,105386,108984,0,0,0,108808,1061,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,949,45,267,45,0,0,3,134,0,0,0,90,1,182272,89,4420821,178,0,0,950494208,623,769164095,448,358,0,0,0,0,0,68,1586,108480208,2,0,0,0,0,0,0,115148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:10:31.981 UTC,4788,5427124,3056,2276368,240,0,7496,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3737,88,0,0,0,0,0,0,0,0,0,0,0,0,0,93359712760653,10875,20000387,93359712702682,45,0,1125,1395,0,0,7,NaN,0,0,0,0,88,109313,0,89,0,1395,0,1395,0,103052,106574,0,0,0,106394,1075,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,945,44,267,45,0,0,3,133,0,0,0,88,2,182272,89,4324319,178,0,0,952142848,623,766245703,445,356,0,0,0,0,0,66,1583,621926472,2,0,0,0,0,0,0,112664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:11:31.985 UTC,12538,5438762,2432,2280176,320,0,7587,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3759,90,0,0,0,0,0,0,0,0,0,0,0,0,0,93746259835312,10919,20000459,93746259777341,44,0,1100,1364,0,0,12,NaN,0,0,0,0,90,111674,0,89,0,1364,0,1364,0,105386,108984,0,0,0,108808,1061,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,955,45,267,44,0,0,3,134,0,0,0,90,1,182272,89,4420821,178,0,0,954207232,623,763474618,443,354,0,0,0,0,0,68,1698,248450760,2,0,0,0,0,0,0,115103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:12:31.993 UTC,13370,5443922,2640,2284504,320,0,7481,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3722,88,0,0,0,0,0,0,0,0,0,0,0,0,0,94124216973833,10963,20000429,94124216915862,44,0,1100,1364,0,0,8,NaN,0,0,0,0,88,109313,0,89,0,1395,0,1395,0,103052,106574,0,0,0,106394,1075,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,1024,44,267,44,0,0,3,133,0,0,0,88,2,182272,89,4324319,178,0,0,956169216,623,769363406,444,356,0,0,0,0,0,67,1616,369418544,3,0,0,0,0,0,0,112635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:13:31.999 UTC,12074,5446946,2432,2288824,320,0,7605,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3776,90,0,0,0,0,0,0,0,0,0,0,0,0,0,94510764048827,11008,20000413,94510763990856,45,0,1125,1395,0,0,12,NaN,0,0,0,0,90,111674,0,89,0,1364,0,1364,0,105386,108984,0,0,0,108808,1061,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,972,45,267,45,0,0,3,134,0,0,0,90,1,182272,89,4323478,177,0,0,958087168,623,768774446,445,355,0,0,0,0,0,69,1668,141363312,2,0,0,0,0,0,0,115136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:14:32.003 UTC,12538,5451786,2536,2293144,376,0,7470,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3714,88,0,0,0,0,0,0,0,0,0,0,0,0,0,94888721187536,11052,20000367,94888721129565,44,0,1100,1364,0,0,10,NaN,0,0,0,0,88,109252,0,88,0,1364,0,1364,0,103048,106568,0,0,0,106392,1056,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,934,44,264,44,0,0,3,132,0,0,0,88,1,180224,88,4420783,177,0,0,949227520,616,770280960,443,355,0,0,0,0,0,68,1699,148459824,2,0,0,0,0,0,0,112621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:15:32.008 UTC,13370,5456322,2640,2296904,320,0,7474,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3718,88,0,0,0,0,0,0,0,0,0,0,0,0,0,95266678324531,11096,20000318,95266678266560,44,0,1100,1364,0,0,8,NaN,0,0,0,0,88,109313,0,89,0,1395,0,1395,0,103052,106574,0,0,0,106394,1075,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,978,44,267,44,0,0,3,133,0,0,0,88,2,182272,89,4324319,178,0,0,961838080,623,769542373,442,354,0,0,0,0,0,67,1641,540249304,2,0,0,0,0,0,0,112626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:16:32.016 UTC,13370,5460354,2640,2300936,320,0,7463,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3710,88,0,0,0,0,0,0,0,0,0,0,0,0,0,95644635462378,11140,20000410,95644635404407,44,0,1100,1364,0,0,7,NaN,0,0,0,0,88,109252,0,88,0,1364,0,1364,0,103048,106568,0,0,0,106392,1056,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,942,44,264,44,0,0,3,132,0,0,0,88,2,180224,88,4323440,176,0,0,952697856,616,768710834,441,353,0,0,0,0,0,68,1686,113509448,1,0,0,0,0,0,0,112612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:17:32.021 UTC,1178,5451322,1912,2304096,320,0,7489,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3738,88,0,0,0,0,0,0,0,0,0,0,0,0,0,96031182534681,11185,20000374,96031182476710,45,0,1125,1395,0,0,7,NaN,0,0,0,0,90,109252,0,88,0,1364,0,1364,0,103048,106568,0,0,0,106392,1056,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,45,952,45,264,45,0,0,3,133,0,0,0,88,0,180224,88,4323440,176,0,0,954354688,616,770132965,442,353,0,0,0,0,0,67,1656,514800592,2,0,0,0,0,0,0,112678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:18:32.029 UTC,12074,5466706,2432,2308584,320,0,7573,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3744,90,0,0,0,0,0,0,0,0,0,0,0,0,0,96409139672757,11229,20000424,96409139614786,44,0,1100,1364,0,0,12,NaN,0,0,0,0,88,111674,0,89,0,1364,0,1364,0,105386,108984,0,0,0,108808,1061,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,923,44,267,44,0,0,3,133,0,0,0,90,1,182272,89,4323478,177,0,0,966913024,623,771481331,442,353,0,0,0,0,0,68,1616,590269720,3,0,0,0,0,0,0,115062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:19:32.035 UTC,12538,5471170,2432,2312584,320,0,7463,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3710,88,0,0,0,0,0,0,0,0,0,0,0,0,0,96787096810726,11273,20000436,96787096752755,44,0,1100,1364,0,0,12,NaN,0,0,0,0,88,109252,0,88,0,1364,0,1364,0,103048,106568,0,0,0,106392,1056,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,963,44,264,44,0,0,3,132,0,0,0,88,1,180224,88,4420783,177,0,0,957851648,616,772869926,441,353,0,0,0,0,0,69,1673,293292744,2,0,0,0,0,0,0,112612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:20:32.039 UTC,12074,5475394,2432,2317272,320,0,7457,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3706,88,0,0,0,0,0,0,0,0,0,0,0,0,0,97165053951653,11317,20000380,97165053893682,44,0,1100,1364,0,0,12,NaN,0,0,0,0,88,109252,0,88,0,1364,0,1364,0,103048,106568,0,0,0,106392,1056,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,941,44,264,44,0,0,3,132,0,0,0,88,1,180224,88,4226097,175,0,0,959862784,616,770052276,439,351,0,0,0,0,0,68,1658,255249672,2,0,0,0,0,0,0,112604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:21:32.046 UTC,12074,5479170,2432,2321128,240,0,7459,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3707,88,0,0,0,0,0,0,0,0,0,0,0,0,0,97543011088804,11361,20000364,97543011030833,44,0,1100,1364,0,0,12,NaN,0,0,0,0,88,109252,0,88,0,1364,0,1364,0,103048,106568,0,0,0,106392,1056,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,958,44,264,44,0,0,3,132,0,0,0,88,1,180224,88,4323440,176,0,0,961654784,616,773731381,440,352,0,0,0,0,0,68,1549,430598648,2,0,0,0,0,0,0,112607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:22:32.052 UTC,12074,5483194,2432,2325072,320,0,7461,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3709,88,0,0,0,0,0,0,0,0,0,0,0,0,0,97920968226642,11405,20000370,97920968168671,44,0,1100,1364,0,0,12,NaN,0,0,0,0,88,109252,0,88,0,1364,0,1364,0,103048,106568,0,0,0,106392,1056,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,963,44,264,44,0,0,3,132,0,0,0,88,1,180224,88,4323440,176,0,0,963339264,616,775104744,440,352,0,0,0,0,0,68,1553,616064176,3,0,0,0,0,0,0,112609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:23:32.060 UTC,13370,5488634,2640,2329216,320,0,7318,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3642,86,0,0,0,0,0,0,0,0,0,0,0,0,0,98290335430019,11448,20000388,98290335372048,43,0,1075,1333,0,0,7,NaN,0,0,0,0,86,106830,0,87,0,1364,0,1364,0,100710,104152,0,0,0,103976,1051,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,43,919,43,261,43,0,0,3,130,0,0,0,86,2,178176,87,4323402,175,0,0,954094592,609,772026582,436,350,0,0,0,0,0,68,1657,130742192,2,0,0,0,0,0,0,110084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 06:24:32.064 UTC,13370,5492722,2640,2333304,320,0,7457,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3706,88,0,0,0,0,0,0,0,0,0,0,0,0,0,98668292568241,11492,20000344,98668292510270,44,0,1100,1364,0,0,8,NaN,0,0,0,0,88,109252,0,88,0,1364,0,1364,0,103048,106568,0,0,0,106392,1056,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,44,946,44,264,44,0,0,3,132,0,0,0,88,2,180224,88,4323440,176,0,0,966972416,616,775727502,439,351,0,0,0,0,0,68,1645,417020064,2,0,0,0,0,0,0,112604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
